sub_location,bed_rooms,bath_rooms,house_size,land_size,price,garden,commercial_area,luxury_level
Battaramulla ,4,3,2830.0 sqft,10.75 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,6,5,3000.0 sqft,18.5 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,7,6,3000.0 sqft,20.0 perches,"Rs 150,000,000.00",True,True,luxury
Battaramulla ,4,3,2895.0 sqft,10.75 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,16.0 perches,"Rs 52,000,000.00",True,True,luxury
Battaramulla ,2,2,1476.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Battaramulla ,2,2,2000.0 sqft,10.1 perches,"Rs 45,000,000.00",False,True,luxury
Battaramulla ,5,4,4200.0 sqft,50.0 perches,"Rs 130,000,000.00",True,True,luxury
Battaramulla ,5,4,3800.0 sqft,10.8 perches,"Rs 45,000,000.00",False,True,luxury
Battaramulla ,3,3,3000.0 sqft,11.0 perches,"Rs 44,000,000.00",True,True,luxury
Battaramulla ,6,3,4500.0 sqft,7.15 perches,"Rs 70,000,000.00",False,True,luxury
Battaramulla ,3,3,2200.0 sqft,10.0 perches,"Rs 38,000,000.00",False,True,semi luxury
Battaramulla ,8,10,8000.0 sqft,22.0 perches,"Rs 250,000,000.00",False,True,luxury
Battaramulla ,4,3,2800.0 sqft,15.0 perches,"Rs 59,000,000.00",False,True,luxury
Battaramulla ,5,3,3000.0 sqft,10.2 perches,"Rs 95,000,000.00",True,True,luxury
Battaramulla ,5,2,3600.0 sqft,11.8 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,5,4,3452.0 sqft,11.0 perches,"Rs 80,000,000.00",False,True,luxury
Battaramulla ,7,4,4450.0 sqft,10.48 perches,"Rs 60,000,000.00",False,True,luxury
Battaramulla ,6,6,1650.0 sqft,6.0 perches,"Rs 62,000,000.00",False,True,luxury
Battaramulla ,3,3,2000.0 sqft,9.0 perches,"Rs 33,000,000.00",False,True,semi luxury
Battaramulla ,4,4,3500.0 sqft,15.5 perches,"Rs 125,000,000.00",False,True,luxury
Battaramulla ,5,5,2400.0 sqft,6.0 perches,"Rs 48,000,000.00",True,True,luxury
Battaramulla ,5,3,2900.0 sqft,12.0 perches,"Rs 57,000,000.00",True,True,luxury
Battaramulla ,4,4,3000.0 sqft,50.0 perches,"Rs 152,000,000.00",True,True,luxury
Battaramulla ,8,4,3500.0 sqft,20.7 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,5,4,3800.0 sqft,10.8 perches,"Rs 39,000,000.00",False,True,semi luxury
Battaramulla ,5,3,5800.0 sqft,15.0 perches,"Rs 180,000,000.00",False,True,luxury
Battaramulla ,6,5,3850.0 sqft,6.0 perches,"Rs 63,000,000.00",False,True,luxury
Battaramulla ,4,3,2500.0 sqft,10.1 perches,"Rs 40,000,000.00",True,True,semi luxury
Battaramulla ,3,3,4200.0 sqft,10.0 perches,"Rs 58,500,000.00",True,True,luxury
Battaramulla ,4,6,4000.0 sqft,10.0 perches,"Rs 75,000,000.00",True,True,luxury
Battaramulla ,2,2,1700.0 sqft,15.0 perches,"Rs 39,000,000.00",True,True,semi luxury
Battaramulla ,5,3,3000.0 sqft,7.5 perches,"Rs 58,000,000.00",False,True,luxury
Battaramulla ,4,3,2500.0 sqft,15.0 perches,"Rs 65,000,000.00",True,True,luxury
Battaramulla ,5,4,5000.0 sqft,26.0 perches,"Rs 175,000,000.00",True,True,luxury
Battaramulla ,4,4,2400.0 sqft,8.0 perches,"Rs 42,000,000.00",False,True,luxury
Battaramulla ,4,4,8000.0 sqft,26.0 perches,"Rs 350,000,000.00",True,True,luxury
Battaramulla ,5,5,6000.0 sqft,40.0 perches,"Rs 200,000,000.00",True,True,luxury
Battaramulla ,4,3,4500.0 sqft,21.0 perches,"Rs 200,000,000.00",False,True,luxury
Battaramulla ,5,4,5000.0 sqft,29.5 perches,"Rs 200,000,000.00",True,True,luxury
Battaramulla ,4,4,4500.0 sqft,21.0 perches,"Rs 200,000,000.00",True,True,luxury
Battaramulla ,3,1,1420.0 sqft,6.8 perches,"Rs 25,500,000.00",False,True,semi luxury
Battaramulla ,4,4,4500.0 sqft,10.0 perches,"Rs 72,500,000.00",False,True,luxury
Battaramulla ,7,4,2900.0 sqft,12.0 perches,"Rs 45,000,000.00",True,True,luxury
Battaramulla ,3,3,1400.0 sqft,10.0 perches,"Rs 24,500,000.00",True,True,basic
Battaramulla ,6,4,3000.0 sqft,8.6 perches,"Rs 480,000,000.00",True,True,luxury
Battaramulla ,3,3,3200.0 sqft,6.1 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,4,3,3520.0 sqft,9.0 perches,"Rs 59,500,000.00",True,True,luxury
Battaramulla ,4,4,6000.0 sqft,14.0 perches,"Rs 170,000,000.00",True,True,luxury
Battaramulla ,6,3,4500.0 sqft,7.5 perches,"Rs 70,000,000.00",False,True,luxury
Battaramulla ,4,7,4000.0 sqft,7.5 perches,"Rs 53,000,000.00",True,True,luxury
Battaramulla ,4,3,4000.0 sqft,18.0 perches,"Rs 140,000,000.00",False,True,luxury
Battaramulla ,5,4,3500.0 sqft,16.0 perches,"Rs 95,000,000.00",True,True,luxury
Battaramulla ,4,7,4000.0 sqft,9.0 perches,"Rs 53,000,000.00",False,True,luxury
Battaramulla ,4,4,3000.0 sqft,10.0 perches,"Rs 140,000,000.00",False,True,luxury
Battaramulla ,4,4,2100.0 sqft,14.5 perches,"Rs 48,000,000.00",True,True,luxury
Battaramulla ,5,5,6250.0 sqft,10.2 perches,"Rs 250,000,000.00",True,True,luxury
Battaramulla ,3,3,2800.0 sqft,15.0 perches,"Rs 59,000,000.00",False,True,luxury
Battaramulla ,4,4,4200.0 sqft,8.5 perches,"Rs 130,000,000.00",True,True,luxury
Battaramulla ,3,1,1622.0 sqft,6.8 perches,"Rs 25,500,000.00",False,True,semi luxury
Battaramulla ,4,3,5400.0 sqft,26.0 perches,"Rs 190,000,000.00",False,True,luxury
Battaramulla ,3,3,2100.0 sqft,14.6 perches,"Rs 48,000,000.00",True,True,luxury
Battaramulla ,4,3,3125.0 sqft,15.0 perches,"Rs 125,000,000.00",False,True,luxury
Battaramulla ,8,8,9000.0 sqft,33.0 perches,"Rs 320,000,000.00",True,True,luxury
Battaramulla ,8,5,4800.0 sqft,20.7 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,4,4,4500.0 sqft,23.6 perches,"Rs 190,000,000.00",True,True,luxury
Battaramulla ,3,1,2500.0 sqft,9.75 perches,"Rs 22,000,000.00",True,True,basic
Battaramulla ,3,2,2845.0 sqft,6.0 perches,"Rs 32,500,000.00",True,True,semi luxury
Battaramulla ,4,3,2580.0 sqft,10.0 perches,"Rs 56,000,000.00",False,True,luxury
Battaramulla ,4,2,1800.0 sqft,10.0 perches,"Rs 23,500,000.00",False,True,basic
Battaramulla ,2,2,1597.0 sqft,7.0 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,5,7,4000.0 sqft,16.0 perches,"Rs 95,000,000.00",False,True,luxury
Battaramulla ,4,3,2400.0 sqft,10.0 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,9,6,5400.0 sqft,12.5 perches,"Rs 120,000,000.00",False,True,luxury
Battaramulla ,5,4,2000.0 sqft,10.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Battaramulla ,4,3,2000.0 sqft,16.0 perches,"Rs 80,000,000.00",False,True,luxury
Battaramulla ,5,5,3500.0 sqft,16.0 perches,"Rs 100,000,000.00",True,True,luxury
Battaramulla ,5,3,3200.0 sqft,14.0 perches,"Rs 80,000,000.00",True,True,luxury
Battaramulla ,5,5,2800.0 sqft,10.0 perches,"Rs 65,000,000.00",True,True,luxury
Battaramulla ,4,4,3000.0 sqft,10.0 perches,"Rs 50,000,000.00",False,True,luxury
Battaramulla ,7,4,4000.0 sqft,24.0 perches,"Rs 70,000,000.00",False,True,luxury
Battaramulla ,5,4,3800.0 sqft,21.27 perches,"Rs 150,000,000.00",False,True,luxury
Battaramulla ,5,4,3000.0 sqft,13.0 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,4,4,5500.0 sqft,11.0 perches,"Rs 75,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,16.0 perches,"Rs 50,000,000.00",True,True,luxury
Battaramulla ,3,1,2000.0 sqft,20.0 perches,"Rs 40,000,000.00",False,True,semi luxury
Battaramulla ,3,2,2250.0 sqft,8.5 perches,"Rs 39,000,000.00",True,True,semi luxury
Battaramulla ,4,4,3000.0 sqft,6.0 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,5,4,3500.0 sqft,12.5 perches,"Rs 48,000,000.00",True,True,luxury
Battaramulla ,11,5,4500.0 sqft,20.0 perches,"Rs 87,500,000.00",False,True,luxury
Battaramulla ,4,4,3200.0 sqft,6.1 perches,"Rs 60,000,000.00",False,True,luxury
Battaramulla ,3,2,2500.0 sqft,6.0 perches,"Rs 32,500,000.00",False,True,semi luxury
Battaramulla ,3,2,2750.0 sqft,6.0 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,6,3,4500.0 sqft,7.5 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,4,3,3000.0 sqft,37.2 perches,"Rs 135,000,000.00",False,True,luxury
Battaramulla ,5,3,2870.0 sqft,12.0 perches,"Rs 79,000,000.00",False,True,luxury
Battaramulla ,5,3,3000.0 sqft,9.0 perches,"Rs 67,000,000.00",False,True,luxury
Battaramulla ,4,3,2704.0 sqft,14.8 perches,"Rs 60,000,000.00",True,True,luxury
Battaramulla ,7,7,4000.0 sqft,16.0 perches,"Rs 100,000,000.00",False,True,luxury
Battaramulla ,7,5,4000.0 sqft,8.78 perches,"Rs 100,000,000.00",True,True,luxury
Battaramulla ,4,4,2170.0 sqft,8.0 perches,"Rs 42,000,000.00",False,True,luxury
Battaramulla ,3,2,2000.0 sqft,18.0 perches,"Rs 35,000,000.00",True,True,semi luxury
Battaramulla ,4,3,2885.0 sqft,10.75 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,4,3,2704.0 sqft,14.8 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,4,4,3500.0 sqft,14.0 perches,"Rs 54,000,000.00",True,True,luxury
Battaramulla ,5,4,5000.0 sqft,23.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,7,5,4000.0 sqft,9.0 perches,"Rs 115,000,000.00",True,True,luxury
Battaramulla ,4,5,3600.0 sqft,10.0 perches,"Rs 88,000,000.00",True,True,luxury
Battaramulla ,4,7,4000.0 sqft,9.5 perches,"Rs 53,000,000.00",True,True,luxury
Battaramulla ,3,2,1800.0 sqft,7.0 perches,"Rs 35,000,000.00",False,True,semi luxury
Battaramulla ,4,5,3500.0 sqft,20.0 perches,"Rs 70,000,000.00",True,True,luxury
Battaramulla ,3,3,3584.0 sqft,50.0 perches,"Rs 160,000,000.00",False,True,luxury
Battaramulla ,5,3,3600.0 sqft,11.8 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,4,3,3900.0 sqft,15.0 perches,"Rs 45,000,000.00",False,True,luxury
Battaramulla ,2,2,1960.0 sqft,10.0 perches,"Rs 19,500,000.00",False,True,basic
Battaramulla ,6,6,4500.0 sqft,7.5 perches,"Rs 55,000,000.00",False,True,luxury
Battaramulla ,4,3,2704.0 sqft,14.8 perches,"Rs 50,000,000.00",True,True,luxury
Battaramulla ,6,6,6000.0 sqft,19.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,8,5,4000.0 sqft,14.0 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,4,4,6000.0 sqft,17.4 perches,"Rs 175,000,000.00",True,True,luxury
Battaramulla ,3,2,2840.0 sqft,6.0 perches,"Rs 32,500,000.00",True,True,semi luxury
Battaramulla ,4,3,3000.0 sqft,14.6 perches,"Rs 79,500,000.00",True,True,luxury
Battaramulla ,5,5,6000.0 sqft,14.5 perches,"Rs 170,000,000.00",True,True,luxury
Battaramulla ,4,4,4000.0 sqft,8.0 perches,"Rs 89,000,000.00",True,True,luxury
Battaramulla ,5,4,3200.0 sqft,12.0 perches,"Rs 60,000,000.00",False,True,luxury
Battaramulla ,3,2,2700.0 sqft,7.0 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,3,3,1500.0 sqft,7.0 perches,"Rs 42,000,000.00",True,True,luxury
Battaramulla ,7,5,2500.0 sqft,10.0 perches,"Rs 45,000,000.00",True,True,luxury
Battaramulla ,4,3,2955.0 sqft,10.0 perches,"Rs 41,000,000.00",False,True,luxury
Battaramulla ,4,3,2000.0 sqft,8.6 perches,"Rs 52,000,000.00",True,True,luxury
Battaramulla ,4,3,2800.0 sqft,11.0 perches,"Rs 46,500,000.00",True,True,luxury
Battaramulla ,8,5,4000.0 sqft,14.0 perches,"Rs 58,000,000.00",False,True,luxury
Battaramulla ,5,5,5800.0 sqft,22.0 perches,"Rs 135,000,000.00",True,True,luxury
Battaramulla ,3,2,3000.0 sqft,10.0 perches,"Rs 48,500,000.00",False,True,luxury
Battaramulla ,4,4,3765.0 sqft,10.0 perches,"Rs 77,500,000.00",True,True,luxury
Battaramulla ,3,2,2700.0 sqft,6.5 perches,"Rs 57,000,000.00",False,True,luxury
Battaramulla ,5,3,2700.0 sqft,6.16 perches,"Rs 50,000,000.00",False,True,luxury
Battaramulla ,4,4,5000.0 sqft,51.8 perches,"Rs 220,000,000.00",False,True,luxury
Battaramulla ,4,3,2400.0 sqft,10.0 perches,"Rs 59,000,000.00",False,True,luxury
Battaramulla ,5,4,3750.0 sqft,14.0 perches,"Rs 54,000,000.00",False,True,luxury
Battaramulla ,5,5,3400.0 sqft,14.0 perches,"Rs 54,000,000.00",False,True,luxury
Battaramulla ,5,5,3500.0 sqft,6.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Battaramulla ,3,1,1522.0 sqft,6.8 perches,"Rs 25,500,000.00",False,True,semi luxury
Battaramulla ,5,4,4157.0 sqft,23.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,3,2,1200.0 sqft,7.0 perches,"Rs 35,000,000.00",False,True,semi luxury
Battaramulla ,8,4,5000.0 sqft,13.8 perches,"Rs 56,000,000.00",True,True,luxury
Battaramulla ,4,2,3200.0 sqft,9.0 perches,"Rs 45,000,000.00",True,True,luxury
Battaramulla ,3,2,3200.0 sqft,6.0 perches,"Rs 14,000,000.00",False,True,basic
Battaramulla ,5,5,6250.0 sqft,10.2 perches,"Rs 250,000,000.00",False,True,luxury
Battaramulla ,5,5,7506.0 sqft,20.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,4,2,3000.0 sqft,9.6 perches,"Rs 60,000,000.00",True,True,luxury
Battaramulla ,4,4,4200.0 sqft,11.0 perches,"Rs 78,000,000.00",True,True,luxury
Battaramulla ,5,3,2870.0 sqft,12.0 perches,"Rs 72,000,000.00",False,True,luxury
Battaramulla ,4,3,3000.0 sqft,6.0 perches,"Rs 54,000,000.00",False,True,luxury
Battaramulla ,5,3,5800.0 sqft,15.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,4,5,5500.0 sqft,21.0 perches,"Rs 195,000,000.00",True,True,luxury
Battaramulla ,6,4,2500.0 sqft,10.24 perches,"Rs 60,000,000.00",True,True,luxury
Battaramulla ,4,2,2300.0 sqft,33.0 perches,"Rs 150,000,000.00",True,True,luxury
Battaramulla ,5,4,3700.0 sqft,8.5 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,4,3,4000.0 sqft,37.18 perches,"Rs 125,000,000.00",True,True,luxury
Battaramulla ,5,5,6380.0 sqft,19.5 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,5,4,6000.0 sqft,14.0 perches,"Rs 150,000,000.00",False,True,luxury
Battaramulla ,2,2,2000.0 sqft,9.0 perches,"Rs 32,000,000.00",False,True,semi luxury
Battaramulla ,4,2,2200.0 sqft,10.0 perches,"Rs 26,500,000.00",True,True,semi luxury
Battaramulla ,5,4,2000.0 sqft,10.0 perches,"Rs 28,000,000.00",True,True,semi luxury
Battaramulla ,4,2,3200.0 sqft,9.0 perches,"Rs 46,500,000.00",True,True,luxury
Battaramulla ,4,3,2500.0 sqft,10.5 perches,"Rs 28,500,000.00",True,True,semi luxury
Battaramulla ,4,6,4000.0 sqft,10.0 perches,"Rs 75,000,000.00",False,True,luxury
Battaramulla ,5,5,7100.0 sqft,20.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,5,6,6500.0 sqft,20.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,5,3,4200.0 sqft,8.0 perches,"Rs 39,500,000.00",False,True,semi luxury
Battaramulla ,5,3,3200.0 sqft,13.0 perches,"Rs 35,000,000.00",True,True,semi luxury
Battaramulla ,4,3,2704.0 sqft,14.8 perches,"Rs 47,500,000.00",True,True,luxury
Battaramulla ,6,4,4000.0 sqft,20.0 perches,"Rs 65,000,000.00",True,True,luxury
Battaramulla ,5,5,14000.0 sqft,30.0 perches,"Rs 350,000,000.00",True,True,luxury
Battaramulla ,4,3,2865.0 sqft,10.75 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,3,2,2885.0 sqft,6.0 perches,"Rs 32,500,000.00",True,True,semi luxury
Battaramulla ,4,4,3500.0 sqft,21.5 perches,"Rs 53,000,000.00",False,True,luxury
Battaramulla ,3,2,1850.0 sqft,7.0 perches,"Rs 38,000,000.00",False,True,semi luxury
Battaramulla ,3,3,2100.0 sqft,14.6 perches,"Rs 52,000,000.00",True,True,luxury
Battaramulla ,4,2,3500.0 sqft,10.0 perches,"Rs 48,500,000.00",True,True,luxury
Battaramulla ,5,4,3200.0 sqft,12.0 perches,"Rs 60,000,000.00",True,True,luxury
Battaramulla ,3,2,2500.0 sqft,12.0 perches,"Rs 29,200,000.00",True,True,semi luxury
Battaramulla ,5,4,5500.0 sqft,21.0 perches,"Rs 195,000,000.00",True,True,luxury
Battaramulla ,4,3,3500.0 sqft,14.0 perches,"Rs 54,000,000.00",True,True,luxury
Battaramulla ,5,5,3500.0 sqft,6.5 perches,"Rs 30,000,000.00",False,True,semi luxury
Battaramulla ,4,4,3500.0 sqft,12.0 perches,"Rs 43,500,000.00",True,True,luxury
Battaramulla ,3,2,2200.0 sqft,12.0 perches,"Rs 29,500,000.00",False,True,semi luxury
Battaramulla ,5,5,2500.0 sqft,16.0 perches,"Rs 100,000,000.00",False,True,luxury
Battaramulla ,4,4,2400.0 sqft,10.0 perches,"Rs 62,500,000.00",False,True,luxury
Battaramulla ,5,4,2870.0 sqft,12.0 perches,"Rs 85,000,000.00",True,True,luxury
Battaramulla ,5,6,6500.0 sqft,30.0 perches,"Rs 350,000,000.00",True,True,luxury
Battaramulla ,9,8,6500.0 sqft,8.0 perches,"Rs 99,500,000.00",False,True,luxury
Battaramulla ,5,4,3000.0 sqft,12.0 perches,"Rs 50,000,000.00",False,True,luxury
Battaramulla ,4,4,3000.0 sqft,8.0 perches,"Rs 45,000,000.00",False,True,luxury
Battaramulla ,4,3,2800.0 sqft,10.73 perches,"Rs 60,000,000.00",False,True,luxury
Battaramulla ,5,2,2500.0 sqft,6.0 perches,"Rs 40,000,000.00",False,True,semi luxury
Battaramulla ,4,1,1600.0 sqft,23.0 perches,"Rs 62,100,000.00",True,True,luxury
Battaramulla ,5,4,6000.0 sqft,14.0 perches,"Rs 170,000,000.00",True,True,luxury
Battaramulla ,4,4,2650.0 sqft,21.5 perches,"Rs 89,000,000.00",True,True,luxury
Battaramulla ,4,3,2200.0 sqft,10.0 perches,"Rs 59,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,14.0 perches,"Rs 53,000,000.00",True,True,luxury
Battaramulla ,5,5,6000.0 sqft,14.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,3,2,2000.0 sqft,10.02 perches,"Rs 26,000,000.00",False,True,semi luxury
Battaramulla ,3,2,2200.0 sqft,20.0 perches,"Rs 37,000,000.00",False,True,semi luxury
Battaramulla ,4,2,2800.0 sqft,12.5 perches,"Rs 27,500,000.00",False,True,semi luxury
Battaramulla ,3,3,2000.0 sqft,10.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Battaramulla ,4,4,5000.0 sqft,50.0 perches,"Rs 220,000,000.00",True,True,luxury
Battaramulla ,5,6,6000.0 sqft,19.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,3,2,1500.0 sqft,6.15 perches,"Rs 21,500,000.00",False,True,basic
Battaramulla ,6,4,9000.0 sqft,18.0 perches,"Rs 250,000,000.00",True,True,luxury
Battaramulla ,5,3,2500.0 sqft,14.0 perches,"Rs 80,000,000.00",False,True,luxury
Battaramulla ,4,3,3000.0 sqft,9.0 perches,"Rs 72,000,000.00",False,True,luxury
Battaramulla ,5,5,6500.0 sqft,24.0 perches,"Rs 200,000,000.00",True,True,luxury
Battaramulla ,5,5,3200.0 sqft,16.0 perches,"Rs 100,000,000.00",True,True,luxury
Battaramulla ,4,3,2892.0 sqft,10.75 perches,"Rs 55,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,37.18 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,5,4,2500.0 sqft,7.5 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,3,2,2200.0 sqft,6.0 perches,"Rs 33,000,000.00",False,True,semi luxury
Battaramulla ,4,3,4000.0 sqft,9.0 perches,"Rs 67,000,000.00",True,True,luxury
Battaramulla ,4,3,4000.0 sqft,17.0 perches,"Rs 130,000,000.00",True,True,luxury
Battaramulla ,3,3,4000.0 sqft,14.6 perches,"Rs 78,000,000.00",True,True,luxury
Battaramulla ,6,6,16000.0 sqft,60.0 perches,"Rs 385,000,000.00",True,True,luxury
Battaramulla ,5,5,3000.0 sqft,6.5 perches,"Rs 30,000,000.00",False,True,semi luxury
Battaramulla ,4,4,3500.0 sqft,8.5 perches,"Rs 72,000,000.00",False,True,luxury
Battaramulla ,5,3,1800.0 sqft,6.5 perches,"Rs 17,500,000.00",False,True,basic
Battaramulla ,3,2,2325.0 sqft,7.6 perches,"Rs 80,000,000.00",True,True,luxury
Battaramulla ,5,5,3200.0 sqft,16.0 perches,"Rs 100,000,000.00",False,True,luxury
Battaramulla ,4,3,1900.0 sqft,6.5 perches,"Rs 37,000,000.00",False,True,semi luxury
Battaramulla ,2,2,2200.0 sqft,9.7 perches,"Rs 50,000,000.00",True,True,luxury
Battaramulla ,4,5,3850.0 sqft,6.0 perches,"Rs 58,000,000.00",False,True,luxury
Battaramulla ,2,2,1700.0 sqft,17.0 perches,"Rs 39,500,000.00",True,True,semi luxury
Battaramulla ,3,2,3500.0 sqft,7.0 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,6,6,7600.0 sqft,33.0 perches,"Rs 220,000,000.00",True,True,luxury
Battaramulla ,5,3,3500.0 sqft,20.0 perches,"Rs 50,000,000.00",True,True,luxury
Battaramulla ,5,3,3000.0 sqft,14.5 perches,"Rs 99,000,000.00",True,True,luxury
Battaramulla ,4,4,3445.0 sqft,7.05 perches,"Rs 66,000,000.00",True,True,luxury
Battaramulla ,9,6,4200.0 sqft,15.0 perches,"Rs 100,000,000.00",False,True,luxury
Battaramulla ,6,5,3325.0 sqft,16.7 perches,"Rs 48,500,000.00",True,True,luxury
Battaramulla ,5,4,4175.0 sqft,24.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,6,5,4175.0 sqft,23.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,4,2,2000.0 sqft,6.0 perches,"Rs 16,000,000.00",False,True,basic
Battaramulla ,5,3,2800.0 sqft,15.0 perches,"Rs 180,000,000.00",False,True,luxury
Battaramulla ,4,3,2000.0 sqft,24.5 perches,"Rs 61,000,000.00",False,True,luxury
Battaramulla ,3,2,2500.0 sqft,16.0 perches,"Rs 36,000,000.00",True,True,semi luxury
Battaramulla ,4,4,5500.0 sqft,32.53 perches,"Rs 84,000,000.00",True,True,luxury
Battaramulla ,4,4,4200.0 sqft,11.2 perches,"Rs 80,000,000.00",True,True,luxury
Battaramulla ,5,2,3000.0 sqft,14.5 perches,"Rs 99,000,000.00",True,True,luxury
Battaramulla ,4,4,4500.0 sqft,18.0 perches,"Rs 130,000,000.00",True,True,luxury
Battaramulla ,5,4,4175.0 sqft,23.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,5,4,5420.0 sqft,21.5 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,4,4,2880.0 sqft,10.0 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,5,5,6000.0 sqft,19.0 perches,"Rs 195,000,000.00",True,True,luxury
Battaramulla ,4,3,2500.0 sqft,11.0 perches,"Rs 43,500,000.00",True,True,luxury
Battaramulla ,5,4,2750.0 sqft,7.5 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,5,6,6500.0 sqft,20.0 perches,"Rs 195,000,000.00",True,True,luxury
Battaramulla ,3,2,3000.0 sqft,7.0 perches,"Rs 65,000,000.00",False,True,luxury
Battaramulla ,3,2,3000.0 sqft,20.0 perches,"Rs 80,000,000.00",True,True,luxury
Battaramulla ,5,4,5800.0 sqft,15.0 perches,"Rs 170,000,000.00",False,True,luxury
Battaramulla ,4,3,2200.0 sqft,10.0 perches,"Rs 62,000,000.00",False,True,luxury
Battaramulla ,3,3,2500.0 sqft,6.5 perches,"Rs 35,000,000.00",True,True,semi luxury
Battaramulla ,5,3,3200.0 sqft,12.12 perches,"Rs 59,000,000.00",True,True,luxury
Battaramulla ,4,2,2200.0 sqft,8.3 perches,"Rs 28,000,000.00",True,True,semi luxury
Battaramulla ,5,4,5000.0 sqft,21.0 perches,"Rs 130,000,000.00",False,True,luxury
Battaramulla ,4,4,4000.0 sqft,18.0 perches,"Rs 50,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,7.0 perches,"Rs 80,000,000.00",False,True,luxury
Battaramulla ,3,1,1750.0 sqft,11.0 perches,"Rs 22,500,000.00",False,True,basic
Battaramulla ,2,2,1476.0 sqft,9.7 perches,"Rs 35,000,000.00",True,True,semi luxury
Battaramulla ,4,5,5000.0 sqft,37.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,4,3,2700.0 sqft,14.8 perches,"Rs 58,000,000.00",True,True,luxury
Battaramulla ,3,1,1000.0 sqft,7.69 perches,"Rs 27,000,000.00",False,True,semi luxury
Battaramulla ,2,1,1000.0 sqft,13.0 perches,"Rs 35,500,000.00",False,True,semi luxury
Battaramulla ,2,1,1500.0 sqft,6.2 perches,"Rs 12,500,000.00",False,True,basic
Battaramulla ,5,3,3000.0 sqft,27.0 perches,"Rs 160,000,000.00",False,True,luxury
Battaramulla ,2,1,1000.0 sqft,4.0 perches,"Rs 14,000,000.00",False,True,basic
Battaramulla ,6,5,6000.0 sqft,19.0 perches,"Rs 180,000,000.00",True,True,luxury
Battaramulla ,4,2,3000.0 sqft,10.75 perches,"Rs 20,000,000.00",False,True,basic
Battaramulla ,4,4,5000.0 sqft,14.0 perches,"Rs 130,000,000.00",True,True,luxury
Battaramulla ,6,5,7500.0 sqft,33.0 perches,"Rs 250,000,000.00",True,True,luxury
Battaramulla ,4,3,3000.0 sqft,16.0 perches,"Rs 52,000,000.00",False,True,luxury
Battaramulla ,4,5,5069.0 sqft,7.4 perches,"Rs 75,000,000.00",False,True,luxury
Battaramulla ,3,3,1600.0 sqft,7.2 perches,"Rs 24,000,000.00",False,True,basic
Battaramulla ,5,4,3870.0 sqft,21.5 perches,"Rs 130,000,000.00",False,True,luxury
